document_id,filename,section_path,depth,block_count,text_block_count,char_count,page_start,page_end
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network,1,2,1,452,166,176
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Install OpenVPN software,2,2,1,163,168,172
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Install OpenVPN software > Install OpenVPN Software on Your Mac Computer,3,2,1,1422,170,171
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Install OpenVPN software > Install OpenVPN Software on Your Windows-Based Computer,3,2,1,2709,168,170
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Install OpenVPN software > Install OpenVPN Software on an Android Device,3,2,1,1348,172,172
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Install OpenVPN software > Install OpenVPN Software on an iOS Device,3,2,1,1346,171,171
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Set up a VPN connection,2,2,1,855,167,167
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Specify VPN Service in the Router,2,2,1,1176,167,168
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use VPN to Access the Router’s USB Device and Media,2,2,1,856,174,174
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use a VPN Tunnel on Your Windows-Based Computer,2,2,1,1420,173,173
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use a VPN Tunnel to Access Your Internet Service at Home,2,2,1,396,174,176
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use a VPN Tunnel to Access Your Internet Service at Home > Block VPN Client Internet Access in the Router,3,2,1,1407,175,176
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use a VPN Tunnel to Access Your Internet Service at Home > Set Up VPN Client Internet Access in the Router,3,2,1,1485,175,175
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use VPN to Access Your Network > Use a VPN Tunnel to Access Your Internet Service at Home > Use VPN to access your Internet service at home,3,2,1,563,176,176
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server,1,2,1,179,109,114
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server > Play Music From a Storage Device With iTunes Server,2,2,1,457,111,113
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server > Play Music From a Storage Device With iTunes Server > Set Up the Router’s iTunes Server With iTunes,3,2,1,1854,111,112
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server > Play Music From a Storage Device With iTunes Server > Set Up the Router’s iTunes Server With the Remote App,3,2,1,1933,112,113
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server > Set Up the Router to Work With TiVo,2,2,1,1189,113,114
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,Use the Router as a Media Server > Specify ReadyDLNA Media Server Settings,2,2,1,1976,110,111
d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,[ROOT],0,1,1,1367,1,2
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router,1,2,1,376,18,23
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Change the Language,2,2,1,632,23,23
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Connect to the Network,2,2,1,211,19,20
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Connect to the Network > WiFi Connection,3,2,1,361,19,19
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Connect to the Network > WiFi Connection Using WPS,3,2,1,545,19,20
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Connect to the Network > Wired Connection,3,2,1,456,19,19
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Install and Manage Your Router With the Nighthawk App,2,2,1,779,22,23
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Types of Logins,2,2,1,704,20,20
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Use a Web Browser to Access the Router,2,2,1,278,20,22
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Use a Web Browser to Access the Router > Automatic Internet Setup,3,2,1,3097,20,22
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Connect to the Network and Access the Router > Use a Web Browser to Access the Router > Log In to the Router,3,2,1,822,22,22
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet,1,2,1,382,43,52
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Allow or Block Access to Your Network,2,2,1,2029,44,45
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Manage Network Access Control Lists,2,2,1,908,49,50
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Schedule When to Block Internet Sites and Services,2,2,1,1011,50,50
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Set Up Security Event Email Notifications,2,2,1,2567,51,52
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Use Keywords to Block Internet Sites,2,2,1,1441,45,49
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Use Keywords to Block Internet Sites > Avoid Blocking on a Trusted Computer,3,2,1,980,48,49
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Use Keywords to Block Internet Sites > Block Services From the Internet,3,2,1,2073,47,48
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Control Access to the Internet > Use Keywords to Block Internet Sites > Delete Keywords From the Blocked List,3,2,1,787,48,48
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup,1,2,1,300,9,17
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Cable Your Router,2,2,1,666,17,17
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Extend the Antennas,2,2,1,117,15,15
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Position Your Router,2,2,1,1431,16,17
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Rear Panel,2,2,1,1018,14,14
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Router Label,2,2,1,192,15,15
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Top Panel LEDs and Buttons,2,2,1,3234,11,13
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Hardware Setup > Unpack Your Router,2,2,1,102,10,10
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings,1,2,1,980,64,93
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Change the LAN TCP/IP Settings,2,2,1,2422,67,69
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Change the Router’s Device Name,2,2,1,751,67,67
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Change the WiFi Mbps Settings,2,2,1,2214,75,77
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Change the WiFi Password or the WiFi Security,2,2,1,2255,77,78
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Control the WiFi Radios,2,2,1,605,80,81
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Control the WiFi Radios > Enable or Disable the WiFi Radios,3,2,1,1041,81,81
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Control the WiFi Radios > Use the WiFi On/Off Button,3,2,1,300,81,81
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Custom Static Routes,2,2,1,1524,90,93
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Custom Static Routes > Delete a Static Route,3,2,1,638,93,93
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Custom Static Routes > Edit a Static Route,3,2,1,716,92,92
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Custom Static Routes > Set Up a Static Route,3,2,1,1869,91,92
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Disable the DHCP Server Feature in the Router,2,2,1,1140,70,71
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Manage Reserved LAN IP Addresses,2,2,1,252,71,73
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Manage Reserved LAN IP Addresses > Delete a Reserved IP Address Entry,3,2,1,643,72,73
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Manage Reserved LAN IP Addresses > Edit a Reserved IP Address,3,2,1,732,72,72
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Manage Reserved LAN IP Addresses > Reserve an IP Address,3,2,1,1177,71,72
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a Bridge for a Port Group or VLAN Tag Group,2,2,1,485,87,90
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a Bridge for a Port Group or VLAN Tag Group > Set Up a Bridge for a Port Group,3,2,1,1672,87,88
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a Bridge for a Port Group or VLAN Tag Group > Set Up a Bridge for a VLAN Tag Group,3,2,1,2206,88,90
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a Default DMZ Server,2,2,1,1752,66,67
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a Guest WiFi Network,2,2,1,4826,78,80
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up a WiFi Schedule,2,2,1,1105,81,82
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up the Router as a WiFi Access Point,2,2,1,1597,83,84
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up the Router as a WiFi Repeater,2,2,1,2146,86,87
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Set Up the Router in Bridge Mode,2,2,1,2439,84,86
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Specify Basic WiFi Settings,2,2,1,3289,74,75
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Specify WPS Settings,2,2,1,1539,82,83
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Specify the IP Addresses That the Router Assigns,2,2,1,1778,69,70
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > Use the WPS Wizard for WiFi Connections,2,2,1,1097,73,74
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Network Settings > View or Change WAN Settings,2,2,1,2491,65,66
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering,1,2,1,248,162,170
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server,2,2,1,479,163,167
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > Add a Custom Port Forwarding Service,3,2,1,2022,164,165
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > Application Example: Make a Local Web Server Public,3,2,1,938,166,166
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > Delete a Port Forwarding Entry,3,2,1,747,166,166
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > Edit a Port Forwarding Service,3,2,1,866,165,165
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > How the Router Implements the Port Forwarding Rule,3,2,1,926,167,167
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Manage Port Forwarding to a Local Server > Set Up Port Forwarding to a Local Server,3,2,1,1328,163,164
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Port Triggering,2,2,1,1093,167,170
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Port Triggering > Add a Port Triggering Service,3,2,1,1485,168,168
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Port Triggering > Application Example: Port Triggering for Internet Relay Chat,3,2,1,2611,169,170
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Port Forwarding and Port Triggering > Port Triggering > Enable Port Triggering,3,2,1,1087,169,169
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router,1,2,1,770,94,112
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Change the NTP Server,2,2,1,882,110,110
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Change the admin Password,2,2,1,1152,97,97
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Check the Internet Connection Status,2,2,1,1501,101,102
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Disable LED Blinking or Turn Off LEDs,2,2,1,1040,109,109
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Display Internet Port Statistics,2,2,1,1683,100,101
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Enable admin Password Recovery,2,2,1,981,97,98
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Manage the Router Configuration File,2,2,1,202,105,106
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Manage the Router Configuration File > Back Up Settings,3,2,1,706,105,105
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Manage the Router Configuration File > Erase the Settings,3,2,1,994,105,106
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Manage the Router Configuration File > Restore Configuration Settings,3,2,1,760,106,106
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Monitor Internet Traffic,2,2,1,2387,103,105
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Recover the admin Password,2,2,1,849,98,99
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Remote Access,2,2,1,433,107,108
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Remote Access > Set Up Remote Management,3,2,1,1615,107,108
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Remote Access > Use Remote Access,3,2,1,370,108,108
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Remotely Access Your Router Using the Nighthawk App,2,2,1,455,108,108
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Return the Router to Its Factory Default Settings,2,2,1,906,111,112
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Return the Router to Its Factory Default Settings > Erase the Settings,3,2,1,994,111,112
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Return the Router to Its Factory Default Settings > Use the Reset Button,3,2,1,723,111,111
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Set Your Time Zone,2,2,1,744,109,110
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Update the Router Firmware,2,2,1,137,95,96
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Update the Router Firmware > Check for New Firmware and Update the Router,3,2,1,1594,95,96
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > Update the Router Firmware > Manually Upload Firmware to the Router,3,2,1,1464,96,96
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > View Devices Currently on the Network,2,2,1,1080,103,103
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > View Information About the Router and the Internet and WiFi Settings,2,2,1,1246,99,99
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Manage Your Router > View and Manage Logs of Router Activity,2,2,1,1627,102,102
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance,1,2,1,228,53,63
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Enable or Disable Smart Connect,2,2,1,1145,63,63
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Improve Network Connections With Universal Plug-N-Play,2,2,1,2446,61,62
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Manage Wi-Fi Multimedia Quality of Service,2,2,1,1367,62,63
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS,2,2,1,498,54,60
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules,3,2,1,1042,54,59
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Device,4,2,1,1249,55,56
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by LAN pot,4,2,1,989,56,57
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by Service,4,2,1,997,55,55
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete All QoS Rules,4,2,1,558,58,59
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Delete a QoS Rule,4,2,1,619,58,58
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Edit a QoS Rule,4,2,1,863,57,58
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Dynamic QoS,3,2,1,1334,59,60
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Dynamic QoS > Enable or Disable the Automatic QoS Database Update,4,2,1,987,60,60
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router,1,2,1,1186,113,128
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Access a Storage Device Connected to the Router From a Windows-Based Computer,2,2,1,685,115,115
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Access a Storage Device That Is Connected to the Router From a Mac,2,2,1,1245,116,117
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Add a Network Folder on a USB Storage Device,2,2,1,1775,122,123
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine,2,2,1,437,117,120
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine > Prepare to Back Up a Large Amount of Data,3,2,1,1079,119,119
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine > Set Up a USB Hard Drive on a Mac,3,2,1,1321,118,118
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine > Use Time Machine to Back Up Onto a USB Hard Disk,3,2,1,1955,119,120
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Back Up Windows-Based Computers With ReadySHARE Vault,2,2,1,1033,117,117
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Connect a USB Storage Device to the Router,2,2,1,649,114,114
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Edit a Network Folder on a USB Storage Device,2,2,1,869,123,124
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Enable FTP Access Within Your Network,2,2,1,735,121,121
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Map a USB Device to a Windows Network Drive,2,2,1,1170,115,116
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Safely Remove a USB Storage Device,2,2,1,897,127,128
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader,2,2,1,197,124,127
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader > Change the NETGEAR Downloader Settings,3,2,1,930,126,126
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader > Download Files Using NETGEAR Downloader,3,2,1,1480,124,125
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader > Manage NETGEAR Downloader Tasks,3,2,1,580,127,127
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader > Set Up Email Notifications for NETGEAR Downloader,3,2,1,774,125,126
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > USB Device Requirements,2,2,1,717,114,114
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share USB Storage Devices Attached to the Router > View or Change Network Folders on a Storage Device,2,2,1,1545,121,122
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share a USB Printer,1,2,1,608,145,148
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share a USB Printer > Download the ReadySHARE Printer Utility,2,2,1,459,146,146
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share a USB Printer > Install the Printer Driver and Cable the Printer,2,2,1,474,146,146
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share a USB Printer > Install the ReadySHARE Printer Utility,2,2,1,1421,146,147
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Share a USB Printer > Print Using the NETGEAR USB Control Center,2,2,1,1222,147,148
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings,1,2,1,425,24,42
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manage the MTU Size,2,2,1,90,40,42
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manage the MTU Size > Change the MTU Size,3,2,1,611,42,42
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manage the MTU Size > MTU Concepts,3,2,1,1987,40,42
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manually Set Up the Internet Connection,2,2,1,65,25,28
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manually Set Up the Internet Connection > Specify an Internet Connection That Uses a Login,3,2,1,2772,27,28
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Manually Set Up the Internet Connection > Specify an Internet Connection Without a Login,3,2,1,2292,25,27
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Specify IPv6 Internet Connections,2,2,1,1017,28,40
8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,Specify Your Internet Settings > Specify IPv6 Internet Connections > Requirements for Entering IPv6 Addresses,3,2,1,376,29,29
