question_id,question_pair_id,language,question_family,product_model,retrieved_count,retrieval_empty,elapsed_ms,answer_generation_provider,intent_provider,use_reranker,kg_mode,chunk_precision@5,chunk_success@5,gold_block_recall@5,chunk_ndcg@5,chunk_precision@10,chunk_success@10,gold_block_recall@10,chunk_ndcg@10,chunk_precision@15,chunk_success@15,gold_block_recall@15,chunk_ndcg@15,chunk_precision@20,chunk_success@20,gold_block_recall@20,chunk_ndcg@20,chunk_precision@25,chunk_success@25,gold_block_recall@25,chunk_ndcg@25,chunk_precision@30,chunk_success@30,gold_block_recall@30,chunk_ndcg@30,chunk_precision@35,chunk_success@35,gold_block_recall@35,chunk_ndcg@35,chunk_precision@40,chunk_success@40,gold_block_recall@40,chunk_ndcg@40,chunk_precision@45,chunk_success@45,gold_block_recall@45,chunk_ndcg@45,chunk_precision@50,chunk_success@50,gold_block_recall@50,chunk_ndcg@50,chunk_precision@55,chunk_success@55,gold_block_recall@55,chunk_ndcg@55,chunk_precision@60,chunk_success@60,gold_block_recall@60,chunk_ndcg@60,gold_evidence_block_ids,condition_id,hit_chunk_count@5,hit_chunk_count@10,hit_chunk_count@15,hit_chunk_count@20,hit_chunk_count@25,hit_chunk_count@30,hit_chunk_count@35,hit_chunk_count@40,hit_chunk_count@45,hit_chunk_count@50,hit_chunk_count@55,hit_chunk_count@60,first_hit_rank,first_hit_reciprocal_rank,first_hit_cutoff
Q-090,Q-090,en,setup_configuration,XR500,32,False,13739.915,deterministic,passthrough,False,none,0.2,True,1.0,0.2640681225725909,0.1,True,1.0,0.2640681225725909,0.06666666666666667,True,1.0,0.2640681225725909,0.05,True,1.0,0.2640681225725909,0.08,True,1.0,0.3996133408589148,0.06666666666666667,True,1.0,0.3996133408589148,0.05714285714285714,True,1.0,0.3996133408589148,0.05,True,1.0,0.3996133408589148,0.044444444444444446,True,1.0,0.3996133408589148,0.04,True,1.0,0.3996133408589148,0.03636363636363636,True,1.0,0.3996133408589148,0.03333333333333333,True,1.0,0.3996133408589148,['cb248990-463a-5428-8ee2-082f71f0484e'],baseline-generic-hybrid,1,1,1,1,2,2,2,2,2,2,2,2,4,0.25,5
Q-091,Q-091,en,features_security_maintenance_limitations,XR500,27,False,13373.897,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['44b909e7-8fcd-5a49-bae0-e2be984df636'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-092,Q-092,en,features_security_maintenance_limitations,XR500,21,False,12012.259,deterministic,passthrough,False,none,0.2,True,1.0,0.5,0.1,True,1.0,0.5,0.06666666666666667,True,1.0,0.5,0.05,True,1.0,0.5,0.04,True,1.0,0.5,0.03333333333333333,True,1.0,0.5,0.02857142857142857,True,1.0,0.5,0.025,True,1.0,0.5,0.022222222222222223,True,1.0,0.5,0.02,True,1.0,0.5,0.01818181818181818,True,1.0,0.5,0.016666666666666666,True,1.0,0.5,['d9934c94-0789-5258-8d3c-3482e84637b0'],baseline-generic-hybrid,1,1,1,1,1,1,1,1,1,1,1,1,3,0.3333333333333333,5
Q-093,Q-093,en,features_security_maintenance_limitations,XR500,36,False,12016.413,deterministic,passthrough,False,none,0.6,True,1.0,1.0,0.3,True,1.0,1.0,0.2,True,1.0,1.0,0.15,True,1.0,1.0,0.12,True,1.0,1.0,0.1,True,1.0,1.0,0.08571428571428572,True,1.0,1.0,0.075,True,1.0,1.0,0.06666666666666667,True,1.0,1.0,0.06,True,1.0,1.0,0.05454545454545454,True,1.0,1.0,0.05,True,1.0,1.0,['e3bace6b-5d07-5dcc-8041-f1933c6cd04f'],baseline-generic-hybrid,3,3,3,3,3,3,3,3,3,3,3,3,1,1.0,5
Q-094,Q-094,en,features_security_maintenance_limitations,XR500,23,False,12254.192,deterministic,passthrough,False,none,0.2,True,1.0,0.16812753627111746,0.2,True,1.0,0.28097267762005274,0.2,True,1.0,0.3864682618551631,0.2,True,1.0,0.4753461849231938,0.16,True,1.0,0.4753461849231938,0.13333333333333333,True,1.0,0.4753461849231938,0.11428571428571428,True,1.0,0.4753461849231938,0.1,True,1.0,0.4753461849231938,0.08888888888888889,True,1.0,0.4753461849231938,0.08,True,1.0,0.4753461849231938,0.07272727272727272,True,1.0,0.4753461849231938,0.06666666666666667,True,1.0,0.4753461849231938,['e8550a88-ca9e-5dc2-8bb3-4dd7ff222c8d'],baseline-generic-hybrid,1,2,3,4,4,4,4,4,4,4,4,4,4,0.25,5
Q-095,Q-095,en,features_security_maintenance_limitations,XR500,22,False,12272.297,deterministic,passthrough,False,none,0.4,True,1.0,0.7653606369886217,0.3,True,1.0,0.9217868789962071,0.2,True,1.0,0.9217868789962071,0.15,True,1.0,0.9217868789962071,0.12,True,1.0,0.9217868789962071,0.1,True,1.0,0.9217868789962071,0.08571428571428572,True,1.0,0.9217868789962071,0.075,True,1.0,0.9217868789962071,0.06666666666666667,True,1.0,0.9217868789962071,0.06,True,1.0,0.9217868789962071,0.05454545454545454,True,1.0,0.9217868789962071,0.05,True,1.0,0.9217868789962071,['dee55ef8-729a-51e5-9b1c-29cce4910ea6'],baseline-generic-hybrid,2,3,3,3,3,3,3,3,3,3,3,3,1,1.0,5
Q-096,Q-096,en,features_security_maintenance_limitations,XR500,28,False,11932.894,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['1d4788df-374d-52e0-a31b-c406a91abfcc'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-097,Q-097,en,features_security_maintenance_limitations,XR500,29,False,11779.185,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.06666666666666667,True,1.0,0.25,0.05,True,1.0,0.25,0.04,True,1.0,0.25,0.03333333333333333,True,1.0,0.25,0.02857142857142857,True,1.0,0.25,0.025,True,1.0,0.25,0.022222222222222223,True,1.0,0.25,0.02,True,1.0,0.25,0.01818181818181818,True,1.0,0.25,0.016666666666666666,True,1.0,0.25,['9c7f8f5e-dadb-5ed0-b8be-baa2f11349a8'],baseline-generic-hybrid,0,0,1,1,1,1,1,1,1,1,1,1,15,0.06666666666666667,15
Q-098,Q-098,en,features_security_maintenance_limitations,XR500,40,False,12107.945,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.1,True,1.0,0.13905617951077562,0.13333333333333333,True,1.0,0.24158931812899748,0.15,True,1.0,0.33046724119702825,0.12,True,1.0,0.33046724119702825,0.13333333333333333,True,1.0,0.41167199023707096,0.11428571428571428,True,1.0,0.41167199023707096,0.1,True,1.0,0.41167199023707096,0.08888888888888889,True,1.0,0.41167199023707096,0.08,True,1.0,0.41167199023707096,0.07272727272727272,True,1.0,0.41167199023707096,0.06666666666666667,True,1.0,0.41167199023707096,['65a39d84-6b18-50df-b32a-a7d46fbe2cfc'],baseline-generic-hybrid,0,1,2,3,3,4,4,4,4,4,4,4,6,0.16666666666666666,10
Q-099,Q-099,en,features_security_maintenance_limitations,XR500,24,False,12135.613,deterministic,passthrough,False,none,0.4,True,1.0,0.7039180890341347,0.2,True,1.0,0.7039180890341347,0.2,True,1.0,0.8271739282268582,0.15,True,1.0,0.8271739282268582,0.12,True,1.0,0.8271739282268582,0.1,True,1.0,0.8271739282268582,0.08571428571428572,True,1.0,0.8271739282268582,0.075,True,1.0,0.8271739282268582,0.06666666666666667,True,1.0,0.8271739282268582,0.06,True,1.0,0.8271739282268582,0.05454545454545454,True,1.0,0.8271739282268582,0.05,True,1.0,0.8271739282268582,['36995834-66ad-5975-9724-aa9f228f5502'],baseline-generic-hybrid,2,2,3,3,3,3,3,3,3,3,3,3,1,1.0,5
Q-100,Q-100,en,features_security_maintenance_limitations,XR500,24,False,12508.753,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['75118c37-2376-50c5-b907-2ae6d10da16e'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-101,Q-001,id,facts_specifications,CM2000,29,False,12512.913,deterministic,passthrough,False,none,0.2,True,1.0,0.43067655807339306,0.1,True,1.0,0.43067655807339306,0.06666666666666667,True,1.0,0.43067655807339306,0.05,True,1.0,0.43067655807339306,0.04,True,1.0,0.43067655807339306,0.03333333333333333,True,1.0,0.43067655807339306,0.02857142857142857,True,1.0,0.43067655807339306,0.025,True,1.0,0.43067655807339306,0.022222222222222223,True,1.0,0.43067655807339306,0.02,True,1.0,0.43067655807339306,0.01818181818181818,True,1.0,0.43067655807339306,0.016666666666666666,True,1.0,0.43067655807339306,['724d26e2-ed75-5043-b025-de4c01da0714'],baseline-generic-hybrid,1,1,1,1,1,1,1,1,1,1,1,1,4,0.25,5
Q-102,Q-002,id,facts_specifications,CM2000,21,False,9249.891,deterministic,passthrough,False,none,0.2,True,1.0,0.38685280723454163,0.1,True,1.0,0.38685280723454163,0.06666666666666667,True,1.0,0.38685280723454163,0.05,True,1.0,0.38685280723454163,0.04,True,1.0,0.38685280723454163,0.03333333333333333,True,1.0,0.38685280723454163,0.02857142857142857,True,1.0,0.38685280723454163,0.025,True,1.0,0.38685280723454163,0.022222222222222223,True,1.0,0.38685280723454163,0.02,True,1.0,0.38685280723454163,0.01818181818181818,True,1.0,0.38685280723454163,0.016666666666666666,True,1.0,0.38685280723454163,['b9899548-cfa5-5bb4-8284-7d82e663abd1'],baseline-generic-hybrid,1,1,1,1,1,1,1,1,1,1,1,1,5,0.2,5
Q-103,Q-003,id,setup_configuration,CM2000,21,False,8779.812,deterministic,passthrough,False,none,0.4,True,1.0,0.4367467095119258,0.3,True,1.0,0.5780136823717548,0.2,True,1.0,0.5780136823717548,0.15,True,1.0,0.5780136823717548,0.12,True,1.0,0.5780136823717548,0.1,True,1.0,0.5780136823717548,0.08571428571428572,True,1.0,0.5780136823717548,0.075,True,1.0,0.5780136823717548,0.06666666666666667,True,1.0,0.5780136823717548,0.06,True,1.0,0.5780136823717548,0.05454545454545454,True,1.0,0.5780136823717548,0.05,True,1.0,0.5780136823717548,['8fd1b794-0507-59d3-88fa-2209736ef6da'],baseline-generic-hybrid,2,3,3,3,3,3,3,3,3,3,3,3,3,0.3333333333333333,5
Q-104,Q-004,id,setup_configuration,CM2000,18,False,8398.126,deterministic,passthrough,False,none,0.4,True,1.0,0.9197207891481876,0.2,True,1.0,0.9197207891481876,0.13333333333333333,True,1.0,0.9197207891481876,0.1,True,1.0,0.9197207891481876,0.08,True,1.0,0.9197207891481876,0.06666666666666667,True,1.0,0.9197207891481876,0.05714285714285714,True,1.0,0.9197207891481876,0.05,True,1.0,0.9197207891481876,0.044444444444444446,True,1.0,0.9197207891481876,0.04,True,1.0,0.9197207891481876,0.03636363636363636,True,1.0,0.9197207891481876,0.03333333333333333,True,1.0,0.9197207891481876,['0de5a970-8b6a-5e57-ba98-6f57671a841c'],baseline-generic-hybrid,2,2,2,2,2,2,2,2,2,2,2,2,1,1.0,5
Q-105,Q-005,id,facts_specifications,CM2000,12,False,8387.05,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['eb2ebf98-481f-54be-b4a3-56ea1bdf5749'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-106,Q-006,id,troubleshooting_diagnostics,CM2000,13,False,9030.028,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.1,True,1.0,0.3562071871080222,0.06666666666666667,True,1.0,0.3562071871080222,0.05,True,1.0,0.3562071871080222,0.04,True,1.0,0.3562071871080222,0.03333333333333333,True,1.0,0.3562071871080222,0.02857142857142857,True,1.0,0.3562071871080222,0.025,True,1.0,0.3562071871080222,0.022222222222222223,True,1.0,0.3562071871080222,0.02,True,1.0,0.3562071871080222,0.01818181818181818,True,1.0,0.3562071871080222,0.016666666666666666,True,1.0,0.3562071871080222,['62f9a09d-d5a8-5805-8b92-4d0be62383ce'],baseline-generic-hybrid,0,1,1,1,1,1,1,1,1,1,1,1,6,0.16666666666666666,10
Q-107,Q-007,id,troubleshooting_diagnostics,CM2000,13,False,9021.753,deterministic,passthrough,False,none,0.2,True,1.0,0.5,0.1,True,1.0,0.5,0.06666666666666667,True,1.0,0.5,0.05,True,1.0,0.5,0.04,True,1.0,0.5,0.03333333333333333,True,1.0,0.5,0.02857142857142857,True,1.0,0.5,0.025,True,1.0,0.5,0.022222222222222223,True,1.0,0.5,0.02,True,1.0,0.5,0.01818181818181818,True,1.0,0.5,0.016666666666666666,True,1.0,0.5,['c5c4c17f-c329-5b9c-837f-7d33e641682f'],baseline-generic-hybrid,1,1,1,1,1,1,1,1,1,1,1,1,3,0.3333333333333333,5
Q-108,Q-008,id,troubleshooting_diagnostics,CM2000,13,False,9246.775,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.06666666666666667,True,1.0,0.27023815442731974,0.05,True,1.0,0.27023815442731974,0.04,True,1.0,0.27023815442731974,0.03333333333333333,True,1.0,0.27023815442731974,0.02857142857142857,True,1.0,0.27023815442731974,0.025,True,1.0,0.27023815442731974,0.022222222222222223,True,1.0,0.27023815442731974,0.02,True,1.0,0.27023815442731974,0.01818181818181818,True,1.0,0.27023815442731974,0.016666666666666666,True,1.0,0.27023815442731974,['85bd9c8e-a264-5649-acbc-73648b7ce861'],baseline-generic-hybrid,0,0,1,1,1,1,1,1,1,1,1,1,12,0.08333333333333333,15
Q-109,Q-009,id,facts_specifications,CM2000,21,False,8676.14,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.1,True,1.0,0.19342640361727081,0.06666666666666667,True,1.0,0.19342640361727081,0.1,True,1.0,0.3377667179999921,0.08,True,1.0,0.3377667179999921,0.06666666666666667,True,1.0,0.3377667179999921,0.05714285714285714,True,1.0,0.3377667179999921,0.05,True,1.0,0.3377667179999921,0.044444444444444446,True,1.0,0.3377667179999921,0.04,True,1.0,0.3377667179999921,0.03636363636363636,True,1.0,0.3377667179999921,0.03333333333333333,True,1.0,0.3377667179999921,['88695618-cf2a-5bf0-9a58-da1167d8f0c6'],baseline-generic-hybrid,0,1,1,2,2,2,2,2,2,2,2,2,8,0.125,10
Q-110,Q-010,id,setup_configuration,LM1200,50,False,9627.066,deterministic,passthrough,False,none,0.2,True,1.0,0.6309297535714575,0.1,True,1.0,0.6309297535714575,0.06666666666666667,True,1.0,0.6309297535714575,0.05,True,1.0,0.6309297535714575,0.04,True,1.0,0.6309297535714575,0.03333333333333333,True,1.0,0.6309297535714575,0.02857142857142857,True,1.0,0.6309297535714575,0.025,True,1.0,0.6309297535714575,0.022222222222222223,True,1.0,0.6309297535714575,0.02,True,1.0,0.6309297535714575,0.01818181818181818,True,1.0,0.6309297535714575,0.016666666666666666,True,1.0,0.6309297535714575,['37f50132-32d9-5fb0-a62d-366e401ac417'],baseline-generic-hybrid,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,5
Q-111,Q-011,id,setup_configuration,LM1200,19,False,9702.054,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.05,True,1.0,0.23540891336663824,0.04,True,1.0,0.23540891336663824,0.03333333333333333,True,1.0,0.23540891336663824,0.02857142857142857,True,1.0,0.23540891336663824,0.025,True,1.0,0.23540891336663824,0.022222222222222223,True,1.0,0.23540891336663824,0.02,True,1.0,0.23540891336663824,0.01818181818181818,True,1.0,0.23540891336663824,0.016666666666666666,True,1.0,0.23540891336663824,['36789817-932f-55f7-9c50-bb45d2df0cbe'],baseline-generic-hybrid,0,0,0,1,1,1,1,1,1,1,1,1,18,0.05555555555555555,20
Q-112,Q-012,id,setup_configuration,LM1200,13,False,9694.058,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['fa675707-eec3-5dae-b80f-46a21238adcf'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-113,Q-013,id,setup_configuration,LM1200,19,False,9719.788,deterministic,passthrough,False,none,0.2,True,1.0,0.18154179253735267,0.2,True,1.0,0.34870224750355494,0.2,True,1.0,0.4688179033016062,0.15,True,1.0,0.4688179033016062,0.12,True,1.0,0.4688179033016062,0.1,True,1.0,0.4688179033016062,0.08571428571428572,True,1.0,0.4688179033016062,0.075,True,1.0,0.4688179033016062,0.06666666666666667,True,1.0,0.4688179033016062,0.06,True,1.0,0.4688179033016062,0.05454545454545454,True,1.0,0.4688179033016062,0.05,True,1.0,0.4688179033016062,['cf1f57e0-473a-57f3-8d91-a52b0070e80b'],baseline-generic-hybrid,1,2,3,3,3,3,3,3,3,3,3,3,5,0.2,5
Q-114,Q-014,id,troubleshooting_diagnostics,LM1200,19,False,11574.42,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['72dd6f50-8da8-5970-b90b-3a0719762e64'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-115,Q-015,id,features_security_maintenance_limitations,LM1200,43,False,11739.015,deterministic,passthrough,False,none,0.4,True,1.0,0.34519134224686937,0.2,True,1.0,0.34519134224686937,0.26666666666666666,True,1.0,0.52660846518946,0.25,True,1.0,0.6079433105778798,0.2,True,1.0,0.6079433105778798,0.16666666666666666,True,1.0,0.6079433105778798,0.14285714285714285,True,1.0,0.6079433105778798,0.125,True,1.0,0.6079433105778798,0.1111111111111111,True,1.0,0.6079433105778798,0.1,True,1.0,0.6079433105778798,0.09090909090909091,True,1.0,0.6079433105778798,0.08333333333333333,True,1.0,0.6079433105778798,['eb06abbc-3f74-5ddc-bfd6-17572beb2155'],baseline-generic-hybrid,2,2,4,5,5,5,5,5,5,5,5,5,2,0.5,5
Q-116,Q-016,id,facts_specifications,LM1200,28,False,11795.62,deterministic,passthrough,False,none,0.2,True,1.0,0.16812753627111746,0.4,True,1.0,0.5501555404615289,0.26666666666666666,True,1.0,0.5501555404615289,0.2,True,1.0,0.5501555404615289,0.16,True,1.0,0.5501555404615289,0.13333333333333333,True,1.0,0.5501555404615289,0.11428571428571428,True,1.0,0.5501555404615289,0.1,True,1.0,0.5501555404615289,0.08888888888888889,True,1.0,0.5501555404615289,0.08,True,1.0,0.5501555404615289,0.07272727272727272,True,1.0,0.5501555404615289,0.06666666666666667,True,1.0,0.5501555404615289,['7e1a62c7-f256-5d08-a456-a62949c30491'],baseline-generic-hybrid,1,4,4,4,4,4,4,4,4,4,4,4,4,0.25,5
Q-117,Q-017,id,facts_specifications,LM1200,13,False,11164.663,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['43434cb0-0be2-5d97-be19-dfb7256b7c44'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-118,Q-018,id,troubleshooting_diagnostics,LM1200,16,False,12044.227,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['82ef2627-a58c-55ae-ab74-3f865a33e979'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-119,Q-019,id,troubleshooting_diagnostics,LM1200,22,False,12041.389,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['6f442d4b-b8ba-5fe7-b4e9-9e90463dc194'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-120,Q-020,id,troubleshooting_diagnostics,R6350,22,False,11849.157,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['1190a45f-877b-5cd2-a8d9-5ab1c390c374'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-121,Q-021,id,troubleshooting_diagnostics,R6350,32,False,11462.722,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,['ad49e55f-a53b-5c41-8bf1-a36c022c9b3b'],baseline-generic-hybrid,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,
Q-122,Q-022,id,troubleshooting_diagnostics,R6350,12,False,10777.934,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.1,True,1.0,0.3010299956639812,0.06666666666666667,True,1.0,0.3010299956639812,0.05,True,1.0,0.3010299956639812,0.04,True,1.0,0.3010299956639812,0.03333333333333333,True,1.0,0.3010299956639812,0.02857142857142857,True,1.0,0.3010299956639812,0.025,True,1.0,0.3010299956639812,0.022222222222222223,True,1.0,0.3010299956639812,0.02,True,1.0,0.3010299956639812,0.01818181818181818,True,1.0,0.3010299956639812,0.016666666666666666,True,1.0,0.3010299956639812,['d4e1d4fc-7655-51fc-8d81-af75a4b11734'],baseline-generic-hybrid,0,1,1,1,1,1,1,1,1,1,1,1,9,0.1111111111111111,10
Q-123,Q-023,id,troubleshooting_diagnostics,R6350,12,False,10483.194,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.1,True,1.0,0.31546487678572877,0.06666666666666667,True,1.0,0.31546487678572877,0.05,True,1.0,0.31546487678572877,0.04,True,1.0,0.31546487678572877,0.03333333333333333,True,1.0,0.31546487678572877,0.02857142857142857,True,1.0,0.31546487678572877,0.025,True,1.0,0.31546487678572877,0.022222222222222223,True,1.0,0.31546487678572877,0.02,True,1.0,0.31546487678572877,0.01818181818181818,True,1.0,0.31546487678572877,0.016666666666666666,True,1.0,0.31546487678572877,['31b5dd16-326a-5e79-817f-c2585e0248a2'],baseline-generic-hybrid,0,1,1,1,1,1,1,1,1,1,1,1,8,0.125,10
Q-124,Q-024,id,setup_configuration,R6350,26,False,11245.085,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.04,True,1.0,0.21810429198553155,0.03333333333333333,True,1.0,0.21810429198553155,0.02857142857142857,True,1.0,0.21810429198553155,0.025,True,1.0,0.21810429198553155,0.022222222222222223,True,1.0,0.21810429198553155,0.02,True,1.0,0.21810429198553155,0.01818181818181818,True,1.0,0.21810429198553155,0.016666666666666666,True,1.0,0.21810429198553155,['0528f0b9-15e5-5482-9a68-0f02d2d61d68'],baseline-generic-hybrid,0,0,0,0,1,1,1,1,1,1,1,1,23,0.043478260869565216,25
Q-125,Q-025,id,setup_configuration,R6350,42,False,10357.109,deterministic,passthrough,False,none,0.2,True,1.0,0.20210734650054757,0.1,True,1.0,0.20210734650054757,0.13333333333333333,True,1.0,0.32222300229859885,0.1,True,1.0,0.32222300229859885,0.08,True,1.0,0.32222300229859885,0.06666666666666667,True,1.0,0.32222300229859885,0.05714285714285714,True,1.0,0.32222300229859885,0.05,True,1.0,0.32222300229859885,0.06666666666666667,True,1.0,0.40925028374912753,0.06,True,1.0,0.40925028374912753,0.05454545454545454,True,1.0,0.40925028374912753,0.05,True,1.0,0.40925028374912753,['12d6aaad-d982-5f95-8b7d-63ba7706aba5'],baseline-generic-hybrid,1,1,2,2,2,2,2,2,3,3,3,3,4,0.25,5
Q-126,Q-026,id,facts_specifications,R6350,19,False,9096.005,deterministic,passthrough,False,none,0.4,True,1.0,0.8503449055347546,0.2,True,1.0,0.8503449055347546,0.13333333333333333,True,1.0,0.8503449055347546,0.1,True,1.0,0.8503449055347546,0.08,True,1.0,0.8503449055347546,0.06666666666666667,True,1.0,0.8503449055347546,0.05714285714285714,True,1.0,0.8503449055347546,0.05,True,1.0,0.8503449055347546,0.044444444444444446,True,1.0,0.8503449055347546,0.04,True,1.0,0.8503449055347546,0.03636363636363636,True,1.0,0.8503449055347546,0.03333333333333333,True,1.0,0.8503449055347546,['3fbed70d-f242-5a78-90cc-f0f2674fe5f7'],baseline-generic-hybrid,2,2,2,2,2,2,2,2,2,2,2,2,1,1.0,5
Q-127,Q-027,id,setup_configuration,R6350,44,False,9466.814,deterministic,passthrough,False,none,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.05,True,1.0,0.23981246656813146,0.04,True,1.0,0.23981246656813146,0.03333333333333333,True,1.0,0.23981246656813146,0.02857142857142857,True,1.0,0.23981246656813146,0.025,True,1.0,0.23981246656813146,0.022222222222222223,True,1.0,0.23981246656813146,0.02,True,1.0,0.23981246656813146,0.01818181818181818,True,1.0,0.23981246656813146,0.016666666666666666,True,1.0,0.23981246656813146,['92de127d-5c3f-5d2a-a801-234fc3e5b014'],baseline-generic-hybrid,0,0,0,1,1,1,1,1,1,1,1,1,17,0.058823529411764705,20
